community,sv,count,fract
16s__SRR5367474,sv-4261:16s__SRR5367500,62,0.0008777393963418088
16s__SRR5367474,sv-4302:16s__SRR5367465,30,0.00042471261113313324
16s__SRR5367474,sv-4393:16s__SRR5367474,323,0.004572739113200068
16s__SRR5367474,sv-4490:16s__SRR5367465,53,0.0007503256130018687
16s__SRR5367474,sv-4554:16s__SRR5367466,7,9.909960926439776e-05
16s__SRR5367474,sv-4561:16s__SRR5367476,180,0.0025482756667987994
16s__SRR5367474,sv-4663:16s__SRR5367474,1176,0.016648734356418823
16s__SRR5367474,sv-4753:16s__SRR5367487,70,0.0009909960926439776
16s__SRR5367474,sv-5248:16s__SRR5367465,35,0.0004954980463219888
16s__SRR5367474,sv-5298:16s__SRR5367494,57,0.0008069539611529531
16s__SRR5367474,sv-5399:16s__SRR5367474,544,0.007701455348547483
16s__SRR5367474,sv-5833:16s__SRR5367498,27,0.00038224135001981995
16s__SRR5367474,sv-6095:16s__SRR5367474,331,0.004685995809502237
16s__SRR5367474,sv-6279:16s__SRR5367495,23,0.0003256130018687355
16s__SRR5367474,sv-6627:16s__SRR5367465,21,0.0002972988277931933
16s__SRR5367474,sv-6822:16s__SRR5367497,29,0.00041055552409536216
16s__SRR5367474,sv-6927:16s__SRR5367500,39,0.0005521263944730732
16s__SRR5367474,sv-7147:16s__SRR5367489,51,0.0007220114389263265
16s__SRR5367474,sv-7353:16s__SRR5367472,64,0.0009060535704173509
16s__SRR5367474,sv-7899:16s__SRR5367472,67,0.0009485248315306643
16s__SRR5367474,sv-8067:16s__SRR5367484,2,2.8314174075542216e-05
16s__SRR5367474,sv-8526:16s__SRR5367474,191,0.002704003624214282
16s__SRR5367474,sv-8655:16s__SRR5367497,19,0.0002689846537176511
16s__SRR5367474,sv-8744:16s__SRR5367492,48,0.0006795401778130132
16s__SRR5367474,sv-9022:16s__SRR5367465,24,0.0003397700889065066
16s__SRR5367474,sv-10405:16s__SRR5367495,24,0.0003397700889065066
16s__SRR5367474,sv-10917:16s__SRR5367489,32,0.00045302678520867546
16s__SRR5367474,sv-11498:16s__SRR5367474,230,0.003256130018687355
16s__SRR5367474,sv-11776:16s__SRR5367496,4,5.662834815108443e-05
16s__SRR5367474,sv-12778:16s__SRR5367497,17,0.00024067047964210884
16s__SRR5367474,sv-12779:16s__SRR5367490,4,5.662834815108443e-05
16s__SRR5367474,sv-12905:16s__SRR5367474,511,0.007234271476301036
16s__SRR5367474,sv-13304:16s__SRR5367474,140,0.0019819921852879552
16s__SRR5367474,sv-13591:16s__SRR5367481,52,0.0007361685259640976
16s__SRR5367474,sv-13926:16s__SRR5367501,7,9.909960926439776e-05
16s__SRR5367474,sv-14105:16s__SRR5367490,11,0.0001557279574154822
16s__SRR5367474,sv-14296:16s__SRR5367487,3,4.2471261113313324e-05
16s__SRR5367474,sv-14895:16s__SRR5367474,295,0.004176340676142477
16s__SRR5367474,sv-15017:16s__SRR5367481,26,0.0003680842629820488
16s__SRR5367474,sv-15336:16s__SRR5367474,250,0.003539271759442777
16s__SRR5367474,sv-15339:16s__SRR5367487,42,0.0005945976555863866
16s__SRR5367474,sv-15413:16s__SRR5367474,64,0.0009060535704173509
16s__SRR5367474,sv-15660:16s__SRR5367463,24,0.0003397700889065066
16s__SRR5367474,sv-16298:16s__SRR5367474,162,0.0022934481001189197
16s__SRR5367474,sv-16606:16s__SRR5367493,2,2.8314174075542216e-05
16s__SRR5367474,sv-16712:16s__SRR5367465,13,0.0001840421314910244
16s__SRR5367474,sv-16816:16s__SRR5367474,119,0.0016846933574947618
16s__SRR5367474,sv-17146:16s__SRR5367474,95,0.0013449232685882552
16s__SRR5367474,sv-17223:16s__SRR5367474,89,0.0012599807463616287
16s__SRR5367474,sv-17363:16s__SRR5367474,80,0.0011325669630216887
16s__SRR5367474,sv-17820:16s__SRR5367474,52,0.0007361685259640976
16s__SRR5367474,sv-17841:16s__SRR5367474,51,0.0007220114389263265
16s__SRR5367474,sv-18128:16s__SRR5367474,36,0.0005096551333597599
16s__SRR5367474,sv-18303:16s__SRR5367474,29,0.00041055552409536216
16s__SRR5367474,sv-18304:16s__SRR5367474,29,0.00041055552409536216
16s__SRR5367474,sv-18322:16s__SRR5367474,28,0.00039639843705759103
16s__SRR5367474,sv-18345:16s__SRR5367474,27,0.00038224135001981995
16s__SRR5367474,sv-18346:16s__SRR5367474,27,0.00038224135001981995
16s__SRR5367474,sv-18420:16s__SRR5367465,6,8.494252222662665e-05
16s__SRR5367474,sv-18447:16s__SRR5367474,23,0.0003256130018687355
16s__SRR5367474,sv-18699:16s__SRR5367474,14,0.00019819921852879551
16s__SRR5367474,sv-18777:16s__SRR5367474,12,0.0001698850444532533
16s__SRR5367474,sv-18778:16s__SRR5367474,12,0.0001698850444532533
16s__SRR5367474,sv-18813:16s__SRR5367474,11,0.0001557279574154822
16s__SRR5367474,sv-18945:16s__SRR5367474,8,0.00011325669630216887
16s__SRR5367474,sv-19012:16s__SRR5367474,7,9.909960926439776e-05
16s__SRR5367474,sv-19272:16s__SRR5367474,2,2.8314174075542216e-05
16s__SRR5367474,sv-19273:16s__SRR5367474,2,2.8314174075542216e-05
16s__SRR5367471,sv-16:16s__SRR5367462,788,0.014516782727239233
16s__SRR5367471,sv-24:16s__SRR5367489,713,0.013135109244316717
16s__SRR5367471,sv-29:16s__SRR5367495,1818,0.03349176522604178
16s__SRR5367471,sv-30:16s__SRR5367489,153,0.002818613905161932
16s__SRR5367471,sv-41:16s__SRR5367490,3792,0.0698574112965624
16s__SRR5367471,sv-44:16s__SRR5367496,842,0.015511587634943444
16s__SRR5367471,sv-49:16s__SRR5367490,46,0.000847426402859143
16s__SRR5367471,sv-50:16s__SRR5367493,283,0.0052135146088942924
16s__SRR5367471,sv-53:16s__SRR5367484,475,0.008750598725175933
16s__SRR5367471,sv-59:16s__SRR5367489,434,0.007995283887844958
16s__SRR5367471,sv-86:16s__SRR5367489,109,0.002008032128514056
16s__SRR5367471,sv-89:16s__SRR5367481,47,0.0008658487159647765
16s__SRR5367471,sv-95:16s__SRR5367495,741,0.013650934011274455
16s__SRR5367471,sv-98:16s__SRR5367468,1089,0.02006189897203493
16s__SRR5367471,sv-106:16s__SRR5367490,2287,0.04213183007258391
16s__SRR5367471,sv-115:16s__SRR5367496,464,0.008547953281013964
16s__SRR5367471,sv-116:16s__SRR5367493,172,0.0031686378541689693
16s__SRR5367471,sv-132:16s__SRR5367490,20,0.00036844626211267084
16s__SRR5367471,sv-191:16s__SRR5367481,25,0.00046055782764083857
16s__SRR5367471,sv-235:16s__SRR5367495,44,0.0008105817766478759
16s__SRR5367471,sv-242:16s__SRR5367489,861,0.01586161158395048
16s__SRR5367471,sv-246:16s__SRR5367465,264,0.004863490659887256
16s__SRR5367471,sv-264:16s__SRR5367494,26,0.00047898014074647215
16s__SRR5367471,sv-278:16s__SRR5367471,764,0.014074647212704027
16s__SRR5367471,sv-303:16s__SRR5367495,293,0.005397737739950628
16s__SRR5367471,sv-305:16s__SRR5367496,49,0.0009026933421760437
16s__SRR5367471,sv-314:16s__SRR5367466,74,0.0013632511698168821
16s__SRR5367471,sv-322:16s__SRR5367471,1792,0.03301278508529531
16s__SRR5367471,sv-328:16s__SRR5367474,121,0.0022290998857816585
16s__SRR5367471,sv-373:16s__SRR5367471,2861,0.05270623779521757
16s__SRR5367471,sv-418:16s__SRR5367469,128,0.0023580560775210936
16s__SRR5367471,sv-444:16s__SRR5367494,263,0.004845068346781622
16s__SRR5367471,sv-463:16s__SRR5367496,126,0.0023212114513098264
16s__SRR5367471,sv-469:16s__SRR5367470,725,0.013356177001584318
16s__SRR5367471,sv-534:16s__SRR5367490,461,0.008492686341697064
16s__SRR5367471,sv-539:16s__SRR5367464,23,0.0004237132014295715
16s__SRR5367471,sv-554:16s__SRR5367479,52,0.0009579602814929443
16s__SRR5367471,sv-555:16s__SRR5367495,39,0.0007184702111197082
16s__SRR5367471,sv-564:16s__SRR5367494,15,0.0002763346965845032
16s__SRR5367471,sv-565:16s__SRR5367494,159,0.002929147783795733
16s__SRR5367471,sv-572:16s__SRR5367495,187,0.0034449725507534725
16s__SRR5367471,sv-574:16s__SRR5367496,33,0.000607936332485907
16s__SRR5367471,sv-576:16s__SRR5367471,1402,0.025828082974098228
16s__SRR5367471,sv-582:16s__SRR5367465,138,0.002542279208577429
16s__SRR5367471,sv-611:16s__SRR5367471,1053,0.019398695700232123
16s__SRR5367471,sv-643:16s__SRR5367466,70,0.001289561917394348
16s__SRR5367471,sv-646:16s__SRR5367471,1085,0.019988209719612394
16s__SRR5367471,sv-709:16s__SRR5367471,417,0.0076821045650491875
16s__SRR5367471,sv-719:16s__SRR5367471,1648,0.03035997199808408
16s__SRR5367471,sv-790:16s__SRR5367471,1656,0.03050735050292915
16s__SRR5367471,sv-855:16s__SRR5367498,124,0.0022843668250985593
16s__SRR5367471,sv-856:16s__SRR5367490,400,0.007368925242253417
16s__SRR5367471,sv-879:16s__SRR5367484,192,0.0035370841162816404
16s__SRR5367471,sv-883:16s__SRR5367466,339,0.006245164142809771
16s__SRR5367471,sv-884:16s__SRR5367471,1174,0.02162779558601378
16s__SRR5367471,sv-902:16s__SRR5367494,136,0.0025054345823661618
16s__SRR5367471,sv-940:16s__SRR5367489,12,0.00022106775726760252
16s__SRR5367471,sv-952:16s__SRR5367470,426,0.00784790538299989
16s__SRR5367471,sv-963:16s__SRR5367469,121,0.0022290998857816585
16s__SRR5367471,sv-994:16s__SRR5367498,77,0.0014185181091337829
16s__SRR5367471,sv-1033:16s__SRR5367469,79,0.00145536273534505
16s__SRR5367471,sv-1037:16s__SRR5367490,17,0.0003131793227957702
16s__SRR5367471,sv-1057:16s__SRR5367494,76,0.0014000957960281493
16s__SRR5367471,sv-1063:16s__SRR5367480,24,0.00044213551453520505
16s__SRR5367471,sv-1102:16s__SRR5367484,351,0.006466231900077374
16s__SRR5367471,sv-1147:16s__SRR5367465,117,0.0021554106333591247
16s__SRR5367471,sv-1156:16s__SRR5367489,117,0.0021554106333591247
16s__SRR5367471,sv-1190:16s__SRR5367484,22,0.00040529088832393795
16s__SRR5367471,sv-1241:16s__SRR5367489,233,0.004292398953612615
16s__SRR5367471,sv-1273:16s__SRR5367471,799,0.014719428171401202
16s__SRR5367471,sv-1276:16s__SRR5367484,107,0.0019711875023027893
16s__SRR5367471,sv-1290:16s__SRR5367468,249,0.0045871559633027525
16s__SRR5367471,sv-1346:16s__SRR5367487,138,0.002542279208577429
16s__SRR5367471,sv-1383:16s__SRR5367471,605,0.011145499428908294
16s__SRR5367471,sv-1384:16s__SRR5367471,1233,0.022714712059246158
16s__SRR5367471,sv-1641:16s__SRR5367471,780,0.014369404222394164
16s__SRR5367471,sv-1653:16s__SRR5367490,218,0.004016064257028112
16s__SRR5367471,sv-1676:16s__SRR5367466,240,0.004421355145352051
16s__SRR5367471,sv-1784:16s__SRR5367498,10,0.00018422313105633542
16s__SRR5367471,sv-1787:16s__SRR5367471,915,0.01685641649165469
16s__SRR5367471,sv-1800:16s__SRR5367484,109,0.002008032128514056
16s__SRR5367471,sv-1822:16s__SRR5367469,79,0.00145536273534505
16s__SRR5367471,sv-1885:16s__SRR5367497,36,0.0006632032718028076
16s__SRR5367471,sv-1964:16s__SRR5367469,36,0.0006632032718028076
16s__SRR5367471,sv-2151:16s__SRR5367484,207,0.0038134188128661436
16s__SRR5367471,sv-2158:16s__SRR5367494,57,0.001050071847021112
16s__SRR5367471,sv-2250:16s__SRR5367496,314,0.005784606315168933
16s__SRR5367471,sv-2307:16s__SRR5367489,132,0.002431745329943628
16s__SRR5367471,sv-2396:16s__SRR5367468,153,0.002818613905161932
16s__SRR5367471,sv-2492:16s__SRR5367494,56,0.0010316495339154784
16s__SRR5367471,sv-2499:16s__SRR5367489,103,0.001897498249880255
16s__SRR5367471,sv-2553:16s__SRR5367469,533,0.009819092885302678
16s__SRR5367471,sv-2578:16s__SRR5367465,67,0.0012342949780774473
16s__SRR5367471,sv-2653:16s__SRR5367494,38,0.0007000478980140746
16s__SRR5367471,sv-2655:16s__SRR5367497,39,0.0007184702111197082
16s__SRR5367471,sv-2887:16s__SRR5367490,89,0.0016395858664013854
16s__SRR5367471,sv-2952:16s__SRR5367487,96,0.0017685420581408202
16s__SRR5367471,sv-3006:16s__SRR5367465,141,0.0025975461478943297
16s__SRR5367471,sv-3369:16s__SRR5367500,401,0.007387347555359051
16s__SRR5367471,sv-3437:16s__SRR5367465,17,0.0003131793227957702
16s__SRR5367471,sv-3482:16s__SRR5367465,107,0.0019711875023027893
16s__SRR5367471,sv-3512:16s__SRR5367469,19,0.0003500239490070373
16s__SRR5367471,sv-3677:16s__SRR5367492,58,0.0010684941601267455
16s__SRR5367471,sv-3873:16s__SRR5367471,674,0.012416639033197008
16s__SRR5367471,sv-3922:16s__SRR5367471,343,0.006318853395232305
16s__SRR5367471,sv-3982:16s__SRR5367471,717,0.013208798496739251
16s__SRR5367471,sv-4347:16s__SRR5367490,92,0.001694852805718286
16s__SRR5367471,sv-4414:16s__SRR5367496,198,0.0036476179949154414
16s__SRR5367471,sv-4490:16s__SRR5367465,7,0.0001289561917394348
16s__SRR5367471,sv-4806:16s__SRR5367472,28,0.0005158247669577392
16s__SRR5367471,sv-4932:16s__SRR5367469,168,0.0030949486017464354
16s__SRR5367471,sv-4981:16s__SRR5367465,95,0.0017501197450351866
16s__SRR5367471,sv-5070:16s__SRR5367484,145,0.002671235400316864
16s__SRR5367471,sv-5248:16s__SRR5367465,70,0.001289561917394348
16s__SRR5367471,sv-5409:16s__SRR5367471,451,0.008308463210640727
16s__SRR5367471,sv-5437:16s__SRR5367490,43,0.0007921594635422423
16s__SRR5367471,sv-6171:16s__SRR5367500,223,0.00410817582255628
16s__SRR5367471,sv-6627:16s__SRR5367465,47,0.0008658487159647765
16s__SRR5367471,sv-6655:16s__SRR5367497,81,0.001492207361556317
16s__SRR5367471,sv-6822:16s__SRR5367497,22,0.00040529088832393795
16s__SRR5367471,sv-7064:16s__SRR5367471,129,0.002376478390626727
16s__SRR5367471,sv-7170:16s__SRR5367465,67,0.0012342949780774473
16s__SRR5367471,sv-7184:16s__SRR5367471,371,0.006834678162190045
16s__SRR5367471,sv-8574:16s__SRR5367494,16,0.0002947570096901367
16s__SRR5367471,sv-8951:16s__SRR5367471,173,0.003187060167274603
16s__SRR5367471,sv-9026:16s__SRR5367471,426,0.00784790538299989
16s__SRR5367471,sv-9225:16s__SRR5367486,10,0.00018422313105633542
16s__SRR5367471,sv-9301:16s__SRR5367471,490,0.009026933421760436
16s__SRR5367471,sv-9526:16s__SRR5367471,281,0.005176669982683025
16s__SRR5367471,sv-9836:16s__SRR5367469,75,0.0013816734829225157
16s__SRR5367471,sv-10044:16s__SRR5367497,9,0.0001658008179507019
16s__SRR5367471,sv-10078:16s__SRR5367484,114,0.002100143694042224
16s__SRR5367471,sv-10532:16s__SRR5367496,119,0.002192255259570392
16s__SRR5367471,sv-10685:16s__SRR5367470,29,0.0005342470800633728
16s__SRR5367471,sv-10758:16s__SRR5367471,77,0.0014185181091337829
16s__SRR5367471,sv-11173:16s__SRR5367497,37,0.0006816255849084411
16s__SRR5367471,sv-11189:16s__SRR5367494,14,0.0002579123834788696
16s__SRR5367471,sv-11260:16s__SRR5367471,212,0.003905530378394311
16s__SRR5367471,sv-11776:16s__SRR5367496,39,0.0007184702111197082
16s__SRR5367471,sv-11811:16s__SRR5367471,211,0.0038871080652886775
16s__SRR5367471,sv-11875:16s__SRR5367471,177,0.003260749419697137
16s__SRR5367471,sv-12034:16s__SRR5367471,292,0.005379315426844995
16s__SRR5367471,sv-12096:16s__SRR5367471,305,0.005618805497218231
16s__SRR5367471,sv-12283:16s__SRR5367469,125,0.002302789138204193
16s__SRR5367471,sv-12622:16s__SRR5367471,150,0.0027633469658450314
16s__SRR5367471,sv-12765:16s__SRR5367471,189,0.0034818171769647396
16s__SRR5367471,sv-12778:16s__SRR5367497,3,5.526693931690063e-05
16s__SRR5367471,sv-12849:16s__SRR5367492,1,1.8422313105633544e-05
16s__SRR5367471,sv-13260:16s__SRR5367471,152,0.0028001915920562986
16s__SRR5367471,sv-13331:16s__SRR5367471,195,0.003592351055598541
16s__SRR5367471,sv-13707:16s__SRR5367471,129,0.002376478390626727
16s__SRR5367471,sv-13740:16s__SRR5367485,28,0.0005158247669577392
16s__SRR5367471,sv-13784:16s__SRR5367496,62,0.0011421834125492796
16s__SRR5367471,sv-14008:16s__SRR5367471,299,0.00550827161858443
16s__SRR5367471,sv-14195:16s__SRR5367471,283,0.0052135146088942924
16s__SRR5367471,sv-14256:16s__SRR5367471,98,0.0018053866843520873
16s__SRR5367471,sv-14274:16s__SRR5367469,28,0.0005158247669577392
16s__SRR5367471,sv-14296:16s__SRR5367487,49,0.0009026933421760437
16s__SRR5367471,sv-14595:16s__SRR5367487,34,0.0006263586455915404
16s__SRR5367471,sv-14860:16s__SRR5367471,230,0.004237132014295715
16s__SRR5367471,sv-14936:16s__SRR5367471,100,0.0018422313105633543
16s__SRR5367471,sv-15006:16s__SRR5367471,219,0.004034486570133746
16s__SRR5367471,sv-15018:16s__SRR5367471,218,0.004016064257028112
16s__SRR5367471,sv-15058:16s__SRR5367469,27,0.0004974024538521057
16s__SRR5367471,sv-15176:16s__SRR5367469,56,0.0010316495339154784
16s__SRR5367471,sv-15234:16s__SRR5367469,64,0.0011790280387605468
16s__SRR5367471,sv-15329:16s__SRR5367471,68,0.0012527172911830809
16s__SRR5367471,sv-15534:16s__SRR5367497,25,0.00046055782764083857
16s__SRR5367471,sv-15575:16s__SRR5367471,97,0.0017869643712464538
16s__SRR5367471,sv-15974:16s__SRR5367469,39,0.0007184702111197082
16s__SRR5367471,sv-16001:16s__SRR5367471,142,0.0026159684609999632
16s__SRR5367471,sv-16269:16s__SRR5367471,126,0.0023212114513098264
16s__SRR5367471,sv-16276:16s__SRR5367471,52,0.0009579602814929443
16s__SRR5367471,sv-16451:16s__SRR5367471,113,0.0020817213809365904
16s__SRR5367471,sv-16522:16s__SRR5367471,109,0.002008032128514056
16s__SRR5367471,sv-16620:16s__SRR5367471,103,0.001897498249880255
16s__SRR5367471,sv-16680:16s__SRR5367471,48,0.0008842710290704101
16s__SRR5367471,sv-17214:16s__SRR5367486,9,0.0001658008179507019
16s__SRR5367471,sv-17266:16s__SRR5367463,6,0.00011053387863380126
16s__SRR5367471,sv-17619:16s__SRR5367490,1,1.8422313105633544e-05
16s__SRR5367471,sv-17686:16s__SRR5367471,46,0.000847426402859143
16s__SRR5367471,sv-17753:16s__SRR5367471,43,0.0007921594635422423
16s__SRR5367471,sv-17817:16s__SRR5367471,40,0.0007368925242253417
16s__SRR5367471,sv-18007:16s__SRR5367471,32,0.0005895140193802734
16s__SRR5367471,sv-18688:16s__SRR5367471,11,0.00020264544416196897
16s__SRR5367471,sv-18845:16s__SRR5367471,8,0.00014737850484506835
16s__SRR5367471,sv-19163:16s__SRR5367471,3,5.526693931690063e-05
16s__SRR6000880,sv-1:16s__SRR6000879,7102,0.3500246426811237
16s__SRR6000880,sv-14:16s__SRR6000933,1309,0.06451453918186299
16s__SRR6000880,sv-26:16s__SRR6000875,79,0.003893543617545589
16s__SRR6000880,sv-32:16s__SRR6000938,83,0.004090685066535239
16s__SRR6000880,sv-47:16s__SRR6000880,2510,0.12370625924100542
16s__SRR6000880,sv-57:16s__SRR6000880,1589,0.07831444061113849
16s__SRR6000880,sv-118:16s__SRR6000925,12,0.0005914243469689502
16s__SRR6000880,sv-127:16s__SRR6000897,1036,0.05105963528831937
16s__SRR6000880,sv-224:16s__SRR6000880,637,0.031394775751601774
16s__SRR6000880,sv-253:16s__SRR6000881,496,0.024445539674716608
16s__SRR6000880,sv-255:16s__SRR6000880,2138,0.10537210448496796
16s__SRR6000880,sv-400:16s__SRR6000882,271,0.013356333169048792
16s__SRR6000880,sv-536:16s__SRR6000882,423,0.020847708230655494
16s__SRR6000880,sv-598:16s__SRR6000925,18,0.0008871365204534253
16s__SRR6000880,sv-605:16s__SRR6000913,118,0.005815672745194677
16s__SRR6000880,sv-627:16s__SRR6000919,68,0.003351404632824051
16s__SRR6000880,sv-666:16s__SRR6000948,12,0.0005914243469689502
16s__SRR6000880,sv-686:16s__SRR6000889,131,0.00645638245441104
16s__SRR6000880,sv-707:16s__SRR6000934,57,0.0028092656481025135
16s__SRR6000880,sv-949:16s__SRR6000941,75,0.003696402168555939
16s__SRR6000880,sv-1067:16s__SRR6000919,247,0.012173484475110892
16s__SRR6000880,sv-1139:16s__SRR6000888,24,0.0011828486939379004
16s__SRR6000880,sv-1166:16s__SRR6000889,275,0.013553474618038443
16s__SRR6000880,sv-1257:16s__SRR6000882,167,0.00823065549531789
16s__SRR6000880,sv-1497:16s__SRR6000948,6,0.0002957121734844751
16s__SRR6000880,sv-1724:16s__SRR6000930,4,0.00019714144898965008
16s__SRR6000880,sv-2296:16s__SRR6000914,98,0.004829965500246427
16s__SRR6000880,sv-2910:16s__SRR6000880,634,0.031246919664859537
16s__SRR6000880,sv-3138:16s__SRR6000879,5,0.0002464268112370626
16s__SRR6000880,sv-3773:16s__SRR6000934,5,0.0002464268112370626
16s__SRR6000880,sv-3935:16s__SRR6000919,57,0.0028092656481025135
16s__SRR6000880,sv-4216:16s__SRR6000925,93,0.004583538689009364
16s__SRR6000880,sv-4459:16s__SRR6000888,16,0.0007885657959586003
16s__SRR6000880,sv-4524:16s__SRR6000913,17,0.0008378511582060128
16s__SRR6000880,sv-5054:16s__SRR6000930,9,0.00044356826022671266
16s__SRR6000880,sv-5150:16s__SRR6000914,12,0.0005914243469689502
16s__SRR6000880,sv-6061:16s__SRR6000883,37,0.001823558403154263
16s__SRR6000880,sv-6486:16s__SRR6000934,7,0.0003449975357318876
16s__SRR6000880,sv-8523:16s__SRR6000889,8,0.00039428289797930016
16s__SRR6000880,sv-10364:16s__SRR6000879,7,0.0003449975357318876
16s__SRR6000880,sv-10772:16s__SRR6000889,27,0.001330704780680138
16s__SRR6000880,sv-10781:16s__SRR6000882,25,0.0012321340561853129
16s__SRR6000880,sv-11645:16s__SRR6000879,15,0.0007392804337111878
16s__SRR6000880,sv-11901:16s__SRR6000880,77,0.0037949728930507637
16s__SRR6000880,sv-12450:16s__SRR6000880,160,0.007885657959586003
16s__SRR6000880,sv-13208:16s__SRR6000881,7,0.0003449975357318876
16s__SRR6000880,sv-15398:16s__SRR6000889,2,9.857072449482504e-05
16s__SRR6000880,sv-15726:16s__SRR6000880,38,0.0018728437654016758
16s__SRR6000880,sv-15955:16s__SRR6000925,1,4.928536224741252e-05
16s__SRR6000880,sv-16085:16s__SRR6000889,4,0.00019714144898965008
16s__SRR6000880,sv-17643:16s__SRR6000880,18,0.0008871365204534253
16s__SRR6000880,sv-17728:16s__SRR6000880,3,0.00014785608674223755
16s__SRR6000880,sv-18154:16s__SRR6000880,10,0.0004928536224741252
16s__SRR6000880,sv-18326:16s__SRR6000880,8,0.00039428289797930016
16s__SRR6000880,sv-18840:16s__SRR6000880,3,0.00014785608674223755
16s__SRR6000882,sv-1:16s__SRR6000879,1374,0.04389495878857581
16s__SRR6000882,sv-5:16s__SRR6000882,6750,0.21564117308798159
16s__SRR6000882,sv-11:16s__SRR6000884,2163,0.06910101590952655
16s__SRR6000882,sv-14:16s__SRR6000933,726,0.023193406172129578
16s__SRR6000882,sv-17:16s__SRR6000926,58,0.0018529167465337678
16s__SRR6000882,sv-19:16s__SRR6000888,164,0.005239281835026516
16s__SRR6000882,sv-27:16s__SRR6000928,764,0.02440738610951377
16s__SRR6000882,sv-32:16s__SRR6000938,5,0.00015973420228739378
16s__SRR6000882,sv-33:16s__SRR6000936,55,0.0017570762251613316
16s__SRR6000882,sv-45:16s__SRR6000884,10,0.00031946840457478757
16s__SRR6000882,sv-47:16s__SRR6000880,315,0.010063254744105807
16s__SRR6000882,sv-57:16s__SRR6000880,657,0.020989074180563543
16s__SRR6000882,sv-66:16s__SRR6000875,2292,0.0732221583285413
16s__SRR6000882,sv-75:16s__SRR6000929,893,0.028528528528528527
16s__SRR6000882,sv-118:16s__SRR6000925,613,0.019583413200434475
16s__SRR6000882,sv-180:16s__SRR6000889,240,0.007667241709794902
16s__SRR6000882,sv-207:16s__SRR6000879,70,0.002236278832023513
16s__SRR6000882,sv-224:16s__SRR6000880,455,0.014535812408152833
16s__SRR6000882,sv-236:16s__SRR6000884,200,0.006389368091495751
16s__SRR6000882,sv-253:16s__SRR6000881,20,0.0006389368091495751
16s__SRR6000882,sv-255:16s__SRR6000880,25,0.0007986710114369689
16s__SRR6000882,sv-279:16s__SRR6000883,560,0.017890230656188104
16s__SRR6000882,sv-372:16s__SRR6000929,179,0.005718484441888697
16s__SRR6000882,sv-398:16s__SRR6000889,8,0.00025557472365983003
16s__SRR6000882,sv-400:16s__SRR6000882,875,0.02795348540029391
16s__SRR6000882,sv-485:16s__SRR6000879,375,0.011980065171554533
16s__SRR6000882,sv-536:16s__SRR6000882,724,0.02312951249121462
16s__SRR6000882,sv-544:16s__SRR6000919,118,0.003769727173982493
16s__SRR6000882,sv-600:16s__SRR6000882,1958,0.0625519136157434
16s__SRR6000882,sv-604:16s__SRR6000925,255,0.008146444316657083
16s__SRR6000882,sv-605:16s__SRR6000913,8,0.00025557472365983003
16s__SRR6000882,sv-610:16s__SRR6000889,302,0.009647945818158584
16s__SRR6000882,sv-631:16s__SRR6000886,243,0.007763082231167337
16s__SRR6000882,sv-666:16s__SRR6000948,242,0.007731135390709859
16s__SRR6000882,sv-686:16s__SRR6000889,42,0.0013417672992141077
16s__SRR6000882,sv-706:16s__SRR6000882,197,0.006293527570123315
16s__SRR6000882,sv-707:16s__SRR6000934,141,0.0045045045045045045
16s__SRR6000882,sv-773:16s__SRR6000925,5,0.00015973420228739378
16s__SRR6000882,sv-797:16s__SRR6000886,39,0.0012459267778416716
16s__SRR6000882,sv-822:16s__SRR6000928,16,0.0005111494473196601
16s__SRR6000882,sv-911:16s__SRR6000913,143,0.004568398185419462
16s__SRR6000882,sv-1067:16s__SRR6000919,173,0.005526803399143825
16s__SRR6000882,sv-1139:16s__SRR6000888,14,0.0004472557664047026
16s__SRR6000882,sv-1166:16s__SRR6000889,51,0.0016292888633314166
16s__SRR6000882,sv-1257:16s__SRR6000882,252,0.008050603795284647
16s__SRR6000882,sv-1274:16s__SRR6000930,17,0.0005430962877771389
16s__SRR6000882,sv-1326:16s__SRR6000914,131,0.004185036099929717
16s__SRR6000882,sv-1367:16s__SRR6000927,96,0.0030668966839179604
16s__SRR6000882,sv-1480:16s__SRR6000881,326,0.010414669989138075
16s__SRR6000882,sv-1723:16s__SRR6000882,1335,0.04264903201073414
16s__SRR6000882,sv-1981:16s__SRR6000883,12,0.00038336208548974505
16s__SRR6000882,sv-2018:16s__SRR6000898,22,0.0007028304900645326
16s__SRR6000882,sv-2296:16s__SRR6000914,20,0.0006389368091495751
16s__SRR6000882,sv-2728:16s__SRR6000875,56,0.0017890230656188103
16s__SRR6000882,sv-2855:16s__SRR6000925,32,0.0010222988946393201
16s__SRR6000882,sv-2959:16s__SRR6000925,39,0.0012459267778416716
16s__SRR6000882,sv-3180:16s__SRR6000882,812,0.02594083445147275
16s__SRR6000882,sv-3215:16s__SRR6000934,296,0.009456264775413711
16s__SRR6000882,sv-3378:16s__SRR6000948,6,0.00019168104274487253
16s__SRR6000882,sv-3514:16s__SRR6000930,44,0.0014056609801290651
16s__SRR6000882,sv-3667:16s__SRR6000888,36,0.0011500862564692352
16s__SRR6000882,sv-3758:16s__SRR6000875,5,0.00015973420228739378
16s__SRR6000882,sv-4459:16s__SRR6000888,25,0.0007986710114369689
16s__SRR6000882,sv-4524:16s__SRR6000913,30,0.0009584052137243627
